corpus_id;document_id;sentence_id;content
MusicBO;77;684;My analysis also considers the additional evidence in the extant index for the final three books of the first version of the Discorso, which were never completed.
MusicBO;77;988;He knew that active images required beautiful colour and design to persuade, not with falsity, but with the beauty of the truth as contained in sacred scripture.
MusicBO;77;1158;Yet the artist was versatile enough to create other versions such as the Imola Assumption, which could accommodate concepts of popular piety such as the Immaculate Conception.
MusicBO;77;1320;The evidence for the identification of Sheba as Eleonora Gonzaga is that Eleonora Gonzaga possessed an onyx vase believed to have come from the Temple of Solomon.
MusicBO;77;1489;Subjects such as Martha and Mary, St Nicholas, the Sewing Madonna, and other images of the holy mother and child had special resonance with their intended audience.
MusicBO;77;1571;These paintings reinforce proper decorous behaviour and would have been displayed in places where the young women in these institutions could not fail to get the message.
MusicBO;77;2442;This volume contains the illustration of Sister Cecilia of Nocera, whose heart suffered the pains of the Passion and was burned by the kiss of divine love.
MusicBO;77;2811;From mentions in period literature to behavioural treatises such as Castiglione’s Courtier and even more elaborate tracts written specifically on games, their pedigree is long and complex.58
MusicBO;77;2990;In the process, Mitelli’s prints speak to both high and low audiences and employ a sense of local Bolognese naturalism to persuade the viewer of their message.
MusicBO;77;3697;This is ironic since it seems that in this case, even the taint of heresy could be cleansed from an icon by its popularity among the faithful.
MusicBO;77;106;Many thanks also go to the institutions and individuals who kindly gave me permission to reproduce the great works in their collections, galleries, museums, and churches.
MusicBO;77;886;The Latin version of his Discorso, which came out in 1595, was double the size of the vernacular version, given the number of iconographic examples included.
MusicBO;77;907;That movement was started by Gerard Groote (1409–1443), a monk from Windesheim in the Netherlands, in response to urban poverty and the corruption of the clergy.59
MusicBO;77;1936;Another saint with special meaning to women was Mary Magdalene, whose repentance served as a role model for women in Bologna active in the religious community.
MusicBO;77;2140;The Holy Trinity with St. Martin (1669) depicts the bishop with eyes glazed over in a pious expression and rolled up to glance at the heavens.
MusicBO;77;2403;These exotic views of the eastern female were often created for the delectation of male Western viewers, as in the later nineteenth-century tradition of the odalisque.
MusicBO;77;2514;Cospi and Legati were still pursuing the path followed by Aldrovandi, which dictated that as many objects as possible should be illustrated as accurately as possible.
MusicBO;77;2528;In a certain sense, the text was itself a type of Wunderkammer in the form of a book that contained an encyclopedic microcosm of the universe.
MusicBO;77;3683;Fontana’s altarpiece is mentioned as being in the church of San Pietro in the first edition of Malvasia, but we lose track of it after 1755.
MusicBO;77;3767;The frescoes have unfortunately not survived, but Bianchi gives us as complete a description as possible based on the writings by Paleotti in the Isolani archives.
MusicBO;77;4128;Religious paintings, when illustrating a particular biblical narrative, were considered to have the same importance as history paintings in the hierarchy of genres at the time.
MusicBO;77;4175;"; Caterina Patarazzi commissioned the altarpiece for the Confraternity of the Madonna delle Neve for a church of the same name and their hospital for pilgrims."
MusicBO;77;680;However, the clearest evidence of such cooperation is to be found in the paintings themselves, the most important artifacts of visual culture in this case.
MusicBO;77;720;His fourth book was to contain specific instructions on how to portray the various saints, on the basis of available information such as hagiographic sources.
MusicBO;77;853;We can only speculate on whether Paleotti turned a blind eye to this, since he did ask Barocci to paint the altarpiece for his chapel.
MusicBO;77;1287;An unusual altarpiece in Fontana’s oeuvre is the Gnetti Pala or Altarpiece, also known as the Consecration to the Virgin and Child with Saints (1599).
MusicBO;77;1291;This type of altarpiece would have taken on special importance in relation to the Christian institutes of charitable reform for girls that proliferated in Bologna.
MusicBO;77;1490;The chosen iconography was also indicative of convent reform, with its emphasis on certain female saints as role models for the salvation of women’s virtue.
MusicBO;77;1635;The history of these institutions for young women and the imagery produced by their residents is also closely tied to the story of their patronage.
MusicBO;77;1649;For example, Virginia Cospi of the Bolognese Cospi family donated a mulino and any revenues that the mill generated to the Putte of Santa Croce.
MusicBO;77;2417;One important piece of information not noted by previous scholars is that several initials appear as signatures throughout the text, including those of Veronica Fontana.
MusicBO;77;2500;One could say that the arrangement was meant to provoke meraviglia in a similar way that a religious miracle could elicit wonder from the faithful.
MusicBO;77;2655;In order for the miracle to be convincing, the audience must suspend disbelief and allow itself to be persuaded of the veracity of the mountain.
MusicBO;77;2676;The feast consisted of the spectacle of a bullfight with forty armed hunters and dogs chasing two bulls that had been loosed in the piazza.
MusicBO;77;2746;This game is closely related to the tradition of moralizing broadsheets such as the miserable end of the courtesan, a theme especially popular in Venice.52
MusicBO;77;2956;Its subject matter also exists in courtly parlour games such as The Game of Trades, in which players are asked to mime a particular trade.
MusicBO;77;3009;This sense of naturalism was already inherent in both the Bolognese and Lombard schools, beginning with Leonardo and continuing on with Caravaggio and the Carracci.
MusicBO;77;3790;The figure of St Francis is very similar to that of St Benedict by Angela Teresa Muratori in her painting The Miracle of St. Benedict.
MusicBO;77;454;Mythological though this attempt was, in other areas Aldrovandi did make great strides in scientific categorization, including classifying many items from the New World.
MusicBO;77;611;early paintings reveal her intense interest in a naturalism that was obviously fostered by her contact with Aldrovandi and the scientific culture of Bologna.
MusicBO;77;1131;The heavens open up to a cone of divine light, which can be described as an almost scientific depiction of the phenomenon of light.
MusicBO;77;1219;"Three examples stand out: Christ with the Magdalene in the Noli Me Tangere; Christ and the Canaanite Woman; and Christ and the Samaritan Woman."
MusicBO;77;1366;This icon was from Constantinople, the city of the mythic eastern tradition also thought of as the second Rome and heir of early Christianity.
MusicBO;77;1417;I discuss below the particular iconography of the two examples of religious paintings by Lavinia Fontana and Elisabetta Sirani that exist in embroidered copies.
MusicBO;77;1574;These images are combinations of the sacred and the genre scene, in the pious tradition of early Netherlandish works such as Robert Campin’s Merode
MusicBO;77;1811;These virgins had an enormous impact on the city’s reputation for sanctity, since women’s honour was inherently tied to the virtue of their city.
MusicBO;77;1963;It is also a rare example of a painting that illustrates the importance of icons and the Byzantine tradition to the Counter-Reformation dogma, and
MusicBO;77;2287;that emphasizes her learning and sophistication, choosing in this case to display erudite texts and dress herself in the splendour appropriate to a maestra.
MusicBO;77;2391;However, for most of the texts that she illustrated, she used the woodcut technique since this best accommodated the incorporation of illustrations with text.
MusicBO;77;2717;These printed edicts were posted to inform the public of restrictions and prohibitions on gambling in the Papal States of Rome, Bologna, and Perugia.
MusicBO;77;2961;When compared to the iconic images of the trades in Brambilla’s game of Pela il chiu, this version has a very different graphic effect.
MusicBO;77;3005;In such a climate Paleotti could not afford to ignore any knowledge that might have been advantageous in the Church’s campaign for visual reform.
MusicBO;77;5008;In From Van Eyck to Breugel: Early Netherlandish Painting in the Metropolitan Museum of Art, edited by Maryan Wynn Ainsworth and Keith Christiansen, 39–58.
MusicBO;77;99;5.13 Giuseppe Maria Mitelli, Le donne spesse volte hanno lunga la veste e corto intelletto, 1678  5.14 Giuseppe Maria Mitelli, Donna Superba, 1675
